Fact_Summary,,,,,,,,,,,,,,,,,,,,
order_id,order_placement_date,customer_id,product_id,product_name,category,order_qty,agreed_delivery_date,actual_delivery_date,delivery_qty,In Full,On Time,On Time In Full,Year,Month,Day,Day Name,Month Name,Week of Year,Weekend,total_amount
FAP45202303,2025-04-04,789202,25891303,AM Cheese 100,Dairy,29,2025-12-04,2025-04-13,29,1,0,0,2025,4,4,Friday,April,14,FALSE,87.0
FAP47202303,2025-04-04,789202,25891303,AM Cheese 100,Dairy,20,2025-12-04,2025-04-13,16,0,1,0,2025,4,4,Friday,April,14,FALSE,60.0
FAP45503603,2025-04-04,789503,25891303,AM Cheese 100,Dairy,30,2025-12-04,2025-04-13,27,0,1,0,2025,4,4,Friday,April,14,FALSE,90.0
FAP46503602,2025-04-04,789503,25891303,AM Cheese 100,Dairy,45,2025-12-04,2025-04-13,45,1,1,1,2025,4,4,Friday,April,14,FALSE,135.0
FAP45902303,2025-04-04,789902,25891303,AM Cheese 100,Dairy,86,2025-12-04,2025-04-13,82,0,0,0,2025,4,4,Friday,April,14,FALSE,258.0
FAP47220502,2025-04-04,789220,25891303,AM Cheese 100,Dairy,82,2025-12-04,2025-04-13,78,0,1,0,2025,4,4,Friday,April,14,FALSE,246.0
FAP46101402,2025-04-04,789101,25891303,AM Cheese 100,Dairy,69,2025-12-04,2025-04-13,69,1,1,1,2025,4,4,Friday,April,14,FALSE,207.0
FAP45402303,2025-04-04,789402,25891303,AM Cheese 100,Dairy,22,2025-12-04,2025-04-13,22,1,1,1,2025,4,4,Friday,April,14,FALSE,66.0
FAP45903603,2025-04-04,789903,25891303,AM Cheese 100,Dairy,46,2025-12-04,2025-04-13,41,0,1,0,2025,4,4,Friday,April,14,FALSE,138.0
FAP45621602,2025-04-04,789621,25891303,AM Cheese 100,Dairy,30,2025-12-04,2025-04-13,30,1,1,1,2025,4,4,Friday,April,14,FALSE,90.0
FAP48601501,2025-05-04,789601,25891203,AM Butter 500,Dairy,342,2025-04-13,2025-04-13,308,0,1,0,2025,5,4,Sunday,May,18,TRUE,2736.0
FAP46603203,2025-05-04,789603,25891203,AM Butter 500,Dairy,113,2025-04-13,2025-04-13,113,1,0,0,2025,5,4,Sunday,May,18,TRUE,904.0
FAP48320203,2025-05-04,789320,25891203,AM Butter 500,Dairy,375,2025-04-13,2025-04-13,375,1,1,1,2025,5,4,Sunday,May,18,TRUE,3000.0
FAP46203402,2025-05-04,789203,25891203,AM Butter 500,Dairy,484,2025-04-13,2025-04-13,436,0,1,0,2025,5,4,Sunday,May,18,TRUE,3872.0
FAP47220302,2025-05-04,789220,25891203,AM Butter 500,Dairy,404,2025-04-13,2025-04-13,404,1,1,1,2025,5,4,Sunday,May,18,TRUE,3232.0
FAP46521203,2025-05-04,789521,25891203,AM Butter 500,Dairy,334,2025-04-13,2025-04-13,334,1,0,0,2025,5,4,Sunday,May,18,TRUE,2672.0
FAP48521203,2025-05-04,789521,25891203,AM Butter 500,Dairy,469,2025-04-13,2025-04-13,469,1,0,0,2025,5,4,Sunday,May,18,TRUE,3752.0
FAP48403203,2025-05-04,789403,25891203,AM Butter 500,Dairy,374,2025-04-13,2025-04-13,374,1,1,1,2025,5,4,Sunday,May,18,TRUE,2992.0
FAP47301502,2025-05-04,789301,25891203,AM Butter 500,Dairy,196,2025-04-13,2025-04-13,196,1,1,1,2025,5,4,Sunday,May,18,TRUE,1568.0
FAP46103601,2025-05-04,789103,25891203,AM Butter 500,Dairy,268,2025-04-13,2025-04-13,255,0,1,0,2025,5,4,Sunday,May,18,TRUE,2144.0
FAP46622203,2025-05-04,789622,25891203,AM Butter 500,Dairy,232,2025-04-13,2025-04-13,232,1,1,1,2025,5,4,Sunday,May,18,TRUE,1856.0
FAP46102203,2025-05-04,789102,25891203,AM Butter 500,Dairy,310,2025-04-13,2025-04-13,310,1,1,1,2025,5,4,Sunday,May,18,TRUE,2480.0
FAP48102601,2025-05-04,789102,25891203,AM Butter 500,Dairy,326,2025-04-13,2025-04-13,293,0,1,0,2025,5,4,Sunday,May,18,TRUE,2608.0
FAP46903602,2025-05-04,789903,25891203,AM Butter 500,Dairy,452,2025-04-13,2025-04-13,452,1,1,1,2025,5,4,Sunday,May,18,TRUE,3616.0
FAP46421502,2025-05-04,789421,25891203,AM Butter 500,Dairy,178,2025-04-13,2025-04-13,178,1,0,0,2025,5,4,Sunday,May,18,TRUE,1424.0
FAP46402601,2025-05-04,789402,25891203,AM Butter 500,Dairy,415,2025-04-13,2025-04-13,415,1,1,1,2025,5,4,Sunday,May,18,TRUE,3320.0
FAP46702203,2025-05-04,789702,25891203,AM Butter 500,Dairy,136,2025-04-13,2025-04-13,129,0,1,0,2025,5,4,Sunday,May,18,TRUE,1088.0
FAP47702302,2025-05-04,789702,25891203,AM Butter 500,Dairy,249,2025-04-13,2025-04-13,249,1,1,1,2025,5,4,Sunday,May,18,TRUE,1992.0
FAP47520203,2025-05-04,789520,25891203,AM Butter 500,Dairy,290,2025-04-13,2025-04-13,290,1,0,0,2025,5,4,Sunday,May,18,TRUE,2320.0
FAP46520501,2025-05-04,789520,25891501,AM Biscuits 750,Food,168,2025-04-13,2025-04-13,168,1,1,1,2025,5,4,Sunday,May,18,TRUE,1176.0
FAP46503501,2025-05-04,789503,25891301,AM Cheese 250,Dairy,25,2025-04-13,2025-04-13,25,1,1,1,2025,5,4,Sunday,May,18,TRUE,175.0
FAP47202602,2025-05-04,789202,25891301,AM Cheese 250,Dairy,95,2025-04-13,2025-04-13,95,1,1,1,2025,5,4,Sunday,May,18,TRUE,665.0
FAP48202603,2025-05-04,789202,25891301,AM Cheese 250,Dairy,96,2025-04-13,2025-04-13,91,0,1,0,2025,5,4,Sunday,May,18,TRUE,672.0
FAP47522301,2025-05-04,789522,25891301,AM Cheese 250,Dairy,44,2025-04-13,2025-04-13,35,0,1,0,2025,5,4,Sunday,May,18,TRUE,308.0
FAP47621301,2025-05-04,789621,25891301,AM Cheese 250,Dairy,89,2025-04-13,2025-04-13,89,1,1,1,2025,5,4,Sunday,May,18,TRUE,623.0
FAP48903301,2025-05-04,789903,25891301,AM Cheese 250,Dairy,77,2025-04-13,2025-04-13,69,0,0,0,2025,5,4,Sunday,May,18,TRUE,539.0
FAP46403303,2025-05-04,789403,25891301,AM Cheese 250,Dairy,90,2025-04-13,2025-04-13,81,0,1,0,2025,5,4,Sunday,May,18,TRUE,630.0
FAP47403303,2025-05-04,789403,25891301,AM Cheese 250,Dairy,54,2025-04-13,2025-04-13,51,0,1,0,2025,5,4,Sunday,May,18,TRUE,378.0
FAP46603503,2025-05-04,789603,25891301,AM Cheese 250,Dairy,45,2025-04-13,2025-04-13,45,1,1,1,2025,5,4,Sunday,May,18,TRUE,315.0
FAP48303503,2025-05-04,789303,25891102,AM Milk 250,Dairy,370,2025-04-13,2025-04-13,370,1,1,1,2025,5,4,Sunday,May,18,TRUE,884.3000000000001
FAP48403203,2025-05-04,789403,25891102,AM Milk 250,Dairy,320,2025-04-13,2025-04-13,320,1,1,1,2025,5,4,Sunday,May,18,TRUE,764.8000000000001
FAP46521102,2025-05-04,789521,25891102,AM Milk 250,Dairy,303,2025-04-13,2025-04-13,242,0,1,0,2025,5,4,Sunday,May,18,TRUE,724.1700000000001
FAP47521102,2025-05-04,789521,25891102,AM Milk 250,Dairy,378,2025-04-13,2025-04-13,378,1,0,0,2025,5,4,Sunday,May,18,TRUE,903.4200000000001
FAP46522602,2025-05-04,789522,25891102,AM Milk 250,Dairy,347,2025-04-13,2025-04-13,347,1,1,1,2025,5,4,Sunday,May,18,TRUE,829.33
FAP47902102,2025-05-04,789902,25891102,AM Milk 250,Dairy,303,2025-04-13,2025-04-13,303,1,0,0,2025,5,4,Sunday,May,18,TRUE,724.1700000000001
FAP46501501,2025-05-04,789501,25891102,AM Milk 250,Dairy,348,2025-04-13,2025-04-13,348,1,1,1,2025,5,4,Sunday,May,18,TRUE,831.72
FAP47301502,2025-05-04,789301,25891102,AM Milk 250,Dairy,369,2025-04-13,2025-04-13,369,1,1,1,2025,5,4,Sunday,May,18,TRUE,881.9100000000001
FAP47202602,2025-05-04,789202,25891102,AM Milk 250,Dairy,355,2025-04-13,2025-04-13,319,0,1,0,2025,5,4,Sunday,May,18,TRUE,848.45
FAP47421502,2025-05-04,789421,25891102,AM Milk 250,Dairy,365,2025-04-13,2025-04-13,365,1,0,0,2025,5,4,Sunday,May,18,TRUE,872.35
FAP47220102,2025-05-04,789220,25891102,AM Milk 250,Dairy,405,2025-04-13,2025-04-13,405,1,0,0,2025,5,4,Sunday,May,18,TRUE,967.95
FAP46201102,2025-05-04,789201,25891102,AM Milk 250,Dairy,416,2025-04-13,2025-04-13,374,0,0,0,2025,5,4,Sunday,May,18,TRUE,994.24
FAP47320502,2025-05-04,789320,25891502,AM Biscuits 500,Food,106,2025-04-13,2025-04-13,106,1,1,1,2025,5,4,Sunday,May,18,TRUE,424.0
FAP48320502,2025-05-04,789320,25891502,AM Biscuits 500,Food,240,2025-04-13,2025-04-13,216,0,0,0,2025,5,4,Sunday,May,18,TRUE,960.0
FAP47201601,2025-05-04,789201,25891502,AM Biscuits 500,Food,105,2025-04-13,2025-04-13,84,0,1,0,2025,5,4,Sunday,May,18,TRUE,420.0
FAP47301502,2025-05-04,789301,25891502,AM Biscuits 500,Food,117,2025-04-13,2025-04-13,111,0,1,0,2025,5,4,Sunday,May,18,TRUE,468.0
FAP48202502,2025-05-04,789202,25891502,AM Biscuits 500,Food,122,2025-04-13,2025-04-13,122,1,0,0,2025,5,4,Sunday,May,18,TRUE,488.0
FAP46121502,2025-05-04,789121,25891502,AM Biscuits 500,Food,222,2025-04-13,2025-04-13,222,1,0,0,2025,5,4,Sunday,May,18,TRUE,888.0
FAP47121502,2025-05-04,789121,25891502,AM Biscuits 500,Food,250,2025-04-13,2025-04-13,250,1,0,0,2025,5,4,Sunday,May,18,TRUE,1000.0
FAP47103502,2025-05-04,789103,25891502,AM Biscuits 500,Food,234,2025-04-13,2025-04-13,222,0,0,0,2025,5,4,Sunday,May,18,TRUE,936.0
FAP46902502,2025-05-04,789902,25891502,AM Biscuits 500,Food,113,2025-04-13,2025-04-13,113,1,1,1,2025,5,4,Sunday,May,18,TRUE,452.0
FAP48902602,2025-05-04,789902,25891502,AM Biscuits 500,Food,159,2025-04-13,2025-04-13,143,0,1,0,2025,5,4,Sunday,May,18,TRUE,636.0
FAP48503601,2025-05-04,789503,25891502,AM Biscuits 500,Food,182,2025-04-13,2025-04-13,182,1,1,1,2025,5,4,Sunday,May,18,TRUE,728.0
FAP47720602,2025-05-04,789720,25891502,AM Biscuits 500,Food,122,2025-04-13,2025-04-13,122,1,1,1,2025,5,4,Sunday,May,18,TRUE,488.0
FAP48703502,2025-05-04,789703,25891502,AM Biscuits 500,Food,157,2025-04-13,2025-04-13,149,0,1,0,2025,5,4,Sunday,May,18,TRUE,628.0
FAP47401502,2025-05-04,789401,25891502,AM Biscuits 500,Food,182,2025-04-13,2025-04-13,182,1,0,0,2025,5,4,Sunday,May,18,TRUE,728.0
FAP48401502,2025-05-04,789401,25891502,AM Biscuits 500,Food,108,2025-04-13,2025-04-13,108,1,1,1,2025,5,4,Sunday,May,18,TRUE,432.0
FAP48702503,2025-05-04,789702,25891502,AM Biscuits 500,Food,172,2025-04-13,2025-04-13,172,1,1,1,2025,5,4,Sunday,May,18,TRUE,688.0
FAP48303503,2025-05-04,789303,25891502,AM Biscuits 500,Food,229,2025-04-13,2025-04-13,229,1,1,1,2025,5,4,Sunday,May,18,TRUE,916.0
FAP47501502,2025-05-04,789501,25891502,AM Biscuits 500,Food,103,2025-04-13,2025-04-13,103,1,1,1,2025,5,4,Sunday,May,18,TRUE,412.0
FAP47521502,2025-05-04,789521,25891502,AM Biscuits 500,Food,155,2025-04-13,2025-04-13,155,1,0,0,2025,5,4,Sunday,May,18,TRUE,620.0
FAP48521502,2025-05-04,789521,25891502,AM Biscuits 500,Food,126,2025-04-13,2025-04-13,126,1,0,0,2025,5,4,Sunday,May,18,TRUE,504.0
FAP46421502,2025-05-04,789421,25891502,AM Biscuits 500,Food,110,2025-04-13,2025-04-13,104,0,0,0,2025,5,4,Sunday,May,18,TRUE,440.0
FAP46522502,2025-05-04,789522,25891502,AM Biscuits 500,Food,137,2025-04-13,2025-04-13,137,1,1,1,2025,5,4,Sunday,May,18,TRUE,548.0
FAP47421502,2025-05-04,789421,25891502,AM Biscuits 500,Food,124,2025-04-13,2025-04-13,99,0,0,0,2025,5,4,Sunday,May,18,TRUE,496.0
FAP46421501,2025-05-04,789421,25891403,AM Curd 50,Dairy,326,2025-04-13,2025-04-13,261,0,0,0,2025,5,4,Sunday,May,18,TRUE,1304.0
FAP46321603,2025-05-04,789321,25891403,AM Curd 50,Dairy,496,2025-04-13,2025-04-13,496,1,1,1,2025,5,4,Sunday,May,18,TRUE,1984.0
FAP46501501,2025-05-04,789501,25891403,AM Curd 50,Dairy,225,2025-04-13,2025-04-13,225,1,1,1,2025,5,4,Sunday,May,18,TRUE,900.0
FAP48501403,2025-05-04,789501,25891403,AM Curd 50,Dairy,497,2025-04-13,2025-04-13,398,0,0,0,2025,5,4,Sunday,May,18,TRUE,1988.0
FAP48122403,2025-05-04,789122,25891403,AM Curd 50,Dairy,272,2025-04-13,2025-04-13,245,0,1,0,2025,5,4,Sunday,May,18,TRUE,1088.0
FAP48102601,2025-05-04,789102,25891403,AM Curd 50,Dairy,251,2025-04-13,2025-04-13,238,0,1,0,2025,5,4,Sunday,May,18,TRUE,1004.0
FAP48720403,2025-05-04,789720,25891403,AM Curd 50,Dairy,287,2025-04-13,2025-04-13,273,0,0,0,2025,5,4,Sunday,May,18,TRUE,1148.0
FAP46601403,2025-05-04,789601,25891403,AM Curd 50,Dairy,239,2025-04-13,2025-04-13,239,1,1,1,2025,5,4,Sunday,May,18,TRUE,956.0
FAP48522403,2025-05-04,789522,25891403,AM Curd 50,Dairy,246,2025-04-13,2025-04-13,246,1,1,1,2025,5,4,Sunday,May,18,TRUE,984.0
FAP48622403,2025-05-04,789622,25891403,AM Curd 50,Dairy,225,2025-04-13,2025-04-13,225,1,1,1,2025,5,4,Sunday,May,18,TRUE,900.0
FAP48720503,2025-05-04,789720,25891503,AM Biscuits 250,Food,162,2025-04-13,2025-04-13,162,1,1,1,2025,5,4,Sunday,May,18,TRUE,324.0
FAP47521503,2025-05-04,789521,25891503,AM Biscuits 250,Food,133,2025-04-13,2025-04-13,120,0,1,0,2025,5,4,Sunday,May,18,TRUE,266.0
FAP46221503,2025-05-04,789221,25891503,AM Biscuits 250,Food,201,2025-04-13,2025-04-13,201,1,1,1,2025,5,4,Sunday,May,18,TRUE,402.0
FAP48221603,2025-05-04,789221,25891503,AM Biscuits 250,Food,133,2025-04-13,2025-04-13,133,1,1,1,2025,5,4,Sunday,May,18,TRUE,266.0
FAP47103601,2025-05-04,789103,25891503,AM Biscuits 250,Food,245,2025-04-13,2025-04-13,221,0,1,0,2025,5,4,Sunday,May,18,TRUE,490.0
FAP46420503,2025-05-04,789420,25891503,AM Biscuits 250,Food,118,2025-04-13,2025-04-13,106,0,0,0,2025,5,4,Sunday,May,18,TRUE,236.0
FAP47902603,2025-05-04,789902,25891503,AM Biscuits 250,Food,165,2025-04-13,2025-04-13,165,1,1,1,2025,5,4,Sunday,May,18,TRUE,330.0
FAP46401503,2025-05-04,789401,25891503,AM Biscuits 250,Food,186,2025-04-13,2025-04-13,186,1,1,1,2025,5,4,Sunday,May,18,TRUE,372.0
FAP46703503,2025-05-04,789703,25891503,AM Biscuits 250,Food,206,2025-04-13,2025-04-13,206,1,1,1,2025,5,4,Sunday,May,18,TRUE,412.0
FAP47703601,2025-05-04,789703,25891503,AM Biscuits 250,Food,232,2025-04-13,2025-04-13,232,1,1,1,2025,5,4,Sunday,May,18,TRUE,464.0
FAP46603503,2025-05-04,789603,25891503,AM Biscuits 250,Food,221,2025-04-13,2025-04-13,221,1,1,1,2025,5,4,Sunday,May,18,TRUE,442.0
FAP47603603,2025-05-04,789603,25891503,AM Biscuits 250,Food,160,2025-04-13,2025-04-13,152,0,1,0,2025,5,4,Sunday,May,18,TRUE,320.0
FAP48201503,2025-05-04,789201,25891503,AM Biscuits 250,Food,172,2025-04-13,2025-04-13,155,0,1,0,2025,5,4,Sunday,May,18,TRUE,344.0
FAP47522503,2025-05-04,789522,25891503,AM Biscuits 250,Food,123,2025-04-13,2025-04-13,98,0,0,0,2025,5,4,Sunday,May,18,TRUE,246.0
FAP47303603,2025-05-04,789303,25891503,AM Biscuits 250,Food,244,2025-04-13,2025-04-13,220,0,1,0,2025,5,4,Sunday,May,18,TRUE,488.0
FAP48303503,2025-05-04,789303,25891503,AM Biscuits 250,Food,138,2025-04-13,2025-04-13,138,1,1,1,2025,5,4,Sunday,May,18,TRUE,276.0
FAP48122503,2025-05-04,789122,25891503,AM Biscuits 250,Food,229,2025-04-13,2025-04-13,218,0,0,0,2025,5,4,Sunday,May,18,TRUE,458.0
FAP46422503,2025-05-04,789422,25891503,AM Biscuits 250,Food,180,2025-04-13,2025-04-13,171,0,0,0,2025,5,4,Sunday,May,18,TRUE,360.0
FAP47422503,2025-05-04,789422,25891503,AM Biscuits 250,Food,207,2025-04-13,2025-04-13,207,1,0,0,2025,5,4,Sunday,May,18,TRUE,414.0
FAP48702503,2025-05-04,789702,25891503,AM Biscuits 250,Food,242,2025-04-13,2025-04-13,230,0,1,0,2025,5,4,Sunday,May,18,TRUE,484.0
FAP47421502,2025-05-04,789421,25891103,AM Milk 100,Dairy,300,2025-04-13,2025-04-13,300,1,0,0,2025,5,4,Sunday,May,18,TRUE,597.0
FAP48421103,2025-05-04,789421,25891103,AM Milk 100,Dairy,355,2025-04-13,2025-04-13,355,1,0,0,2025,5,4,Sunday,May,18,TRUE,706.45
FAP48603103,2025-05-04,789603,25891103,AM Milk 100,Dairy,300,2025-04-13,2025-04-13,300,1,1,1,2025,5,4,Sunday,May,18,TRUE,597.0
FAP46703503,2025-05-04,789703,25891103,AM Milk 100,Dairy,434,2025-04-13,2025-04-13,434,1,1,1,2025,5,4,Sunday,May,18,TRUE,863.66
FAP47601301,2025-05-04,789601,25891103,AM Milk 100,Dairy,306,2025-04-13,2025-04-13,306,1,1,1,2025,5,4,Sunday,May,18,TRUE,608.9399999999999
FAP47203103,2025-05-04,789203,25891103,AM Milk 100,Dairy,311,2025-04-13,2025-04-13,311,1,1,1,2025,5,4,Sunday,May,18,TRUE,618.89
FAP47622103,2025-05-04,789622,25891103,AM Milk 100,Dairy,464,2025-04-13,2025-04-13,464,1,0,0,2025,5,4,Sunday,May,18,TRUE,923.36
FAP48622403,2025-05-04,789622,25891103,AM Milk 100,Dairy,489,2025-04-13,2025-04-13,489,1,1,1,2025,5,4,Sunday,May,18,TRUE,973.11
FAP46122103,2025-05-04,789122,25891103,AM Milk 100,Dairy,396,2025-04-13,2025-04-13,356,0,0,0,2025,5,4,Sunday,May,18,TRUE,788.04
FAP47401402,2025-05-04,789401,25891103,AM Milk 100,Dairy,427,2025-04-13,2025-04-13,427,1,1,1,2025,5,4,Sunday,May,18,TRUE,849.73
FAP46102203,2025-05-04,789102,25891103,AM Milk 100,Dairy,333,2025-04-13,2025-04-13,333,1,1,1,2025,5,4,Sunday,May,18,TRUE,662.67
FAP47102103,2025-05-04,789102,25891103,AM Milk 100,Dairy,464,2025-04-13,2025-04-13,464,1,0,0,2025,5,4,Sunday,May,18,TRUE,923.36
FAP47420201,2025-05-04,789420,25891103,AM Milk 100,Dairy,318,2025-04-13,2025-04-13,302,0,0,0,2025,5,4,Sunday,May,18,TRUE,632.82
FAP47321103,2025-05-04,789321,25891103,AM Milk 100,Dairy,364,2025-04-13,2025-04-13,364,1,1,1,2025,5,4,Sunday,May,18,TRUE,724.36
FAP48422103,2025-05-04,789422,25891103,AM Milk 100,Dairy,448,2025-04-13,2025-04-13,448,1,0,0,2025,5,4,Sunday,May,18,TRUE,891.52
FAP47703601,2025-05-04,789703,25891601,AM Tea 500,beverages,60,2025-04-13,2025-04-13,60,1,1,1,2025,5,4,Sunday,May,18,TRUE,420.0
FAP46522601,2025-05-04,789522,25891601,AM Tea 500,beverages,93,2025-04-13,2025-04-13,93,1,0,0,2025,5,4,Sunday,May,18,TRUE,651.0
FAP48522601,2025-05-04,789522,25891601,AM Tea 500,beverages,79,2025-04-13,2025-04-13,79,1,0,0,2025,5,4,Sunday,May,18,TRUE,553.0
FAP47520601,2025-05-04,789520,25891601,AM Tea 500,beverages,117,2025-04-13,2025-04-13,111,0,1,0,2025,5,4,Sunday,May,18,TRUE,819.0
FAP47521601,2025-05-04,789521,25891601,AM Tea 500,beverages,158,2025-04-13,2025-04-13,142,0,1,0,2025,5,4,Sunday,May,18,TRUE,1106.0
FAP46402601,2025-05-04,789402,25891601,AM Tea 500,beverages,198,2025-04-13,2025-04-13,198,1,1,1,2025,5,4,Sunday,May,18,TRUE,1386.0
FAP47402601,2025-05-04,789402,25891601,AM Tea 500,beverages,184,2025-04-13,2025-04-13,166,0,1,0,2025,5,4,Sunday,May,18,TRUE,1288.0
FAP46103601,2025-05-04,789103,25891601,AM Tea 500,beverages,63,2025-04-13,2025-04-13,60,0,1,0,2025,5,4,Sunday,May,18,TRUE,441.0
FAP47103601,2025-05-04,789103,25891601,AM Tea 500,beverages,51,2025-04-13,2025-04-13,46,0,1,0,2025,5,4,Sunday,May,18,TRUE,357.0
FAP47201601,2025-05-04,789201,25891601,AM Tea 500,beverages,109,2025-04-13,2025-04-13,104,0,1,0,2025,5,4,Sunday,May,18,TRUE,763.0
FAP46303601,2025-05-04,789303,25891601,AM Tea 500,beverages,165,2025-04-13,2025-04-13,165,1,1,1,2025,5,4,Sunday,May,18,TRUE,1155.0
FAP47303601,2025-05-04,789303,25891601,AM Tea 500,beverages,71,2025-04-13,2025-04-13,71,1,0,0,2025,5,4,Sunday,May,18,TRUE,497.0
FAP47121601,2025-05-04,789121,25891601,AM Tea 500,beverages,149,2025-04-13,2025-04-13,119,0,0,0,2025,5,4,Sunday,May,18,TRUE,1043.0
FAP48422601,2025-05-04,789422,25891601,AM Tea 500,beverages,60,2025-04-13,2025-04-13,60,1,0,0,2025,5,4,Sunday,May,18,TRUE,420.0
FAP48503601,2025-05-04,789503,25891601,AM Tea 500,beverages,189,2025-04-13,2025-04-13,189,1,1,1,2025,5,4,Sunday,May,18,TRUE,1323.0
FAP46720601,2025-05-04,789720,25891601,AM Tea 500,beverages,199,2025-04-13,2025-04-13,199,1,0,0,2025,5,4,Sunday,May,18,TRUE,1393.0
FAP46301601,2025-05-04,789301,25891601,AM Tea 500,beverages,118,2025-04-13,2025-04-13,106,0,1,0,2025,5,4,Sunday,May,18,TRUE,826.0
FAP48102601,2025-05-04,789102,25891601,AM Tea 500,beverages,88,2025-04-13,2025-04-13,88,1,1,1,2025,5,4,Sunday,May,18,TRUE,616.0
FAP47420601,2025-05-04,789420,25891601,AM Tea 500,beverages,192,2025-04-13,2025-04-13,192,1,0,0,2025,5,4,Sunday,May,18,TRUE,1344.0
FAP46220402,2025-05-04,789220,25891402,AM Curd 100,Dairy,273,2025-04-13,2025-04-13,273,1,1,1,2025,5,4,Sunday,May,18,TRUE,1638.0
FAP48220501,2025-05-04,789220,25891402,AM Curd 100,Dairy,265,2025-04-13,2025-04-13,265,1,1,1,2025,5,4,Sunday,May,18,TRUE,1590.0
FAP48501402,2025-05-04,789501,25891402,AM Curd 100,Dairy,325,2025-04-13,2025-04-13,325,1,1,1,2025,5,4,Sunday,May,18,TRUE,1950.0
FAP47420601,2025-05-04,789420,25891402,AM Curd 100,Dairy,296,2025-04-13,2025-04-13,296,1,0,0,2025,5,4,Sunday,May,18,TRUE,1776.0
FAP47401402,2025-05-04,789401,25891402,AM Curd 100,Dairy,455,2025-04-13,2025-04-13,455,1,1,1,2025,5,4,Sunday,May,18,TRUE,2730.0
FAP47320502,2025-05-04,789320,25891402,AM Curd 100,Dairy,205,2025-04-13,2025-04-13,205,1,1,1,2025,5,4,Sunday,May,18,TRUE,1230.0
FAP46301603,2025-05-04,789301,25891402,AM Curd 100,Dairy,243,2025-04-13,2025-04-13,243,1,1,1,2025,5,4,Sunday,May,18,TRUE,1458.0
FAP48601501,2025-05-04,789601,25891402,AM Curd 100,Dairy,366,2025-04-13,2025-04-13,366,1,1,1,2025,5,4,Sunday,May,18,TRUE,2196.0
FAP48520402,2025-05-04,789520,25891402,AM Curd 100,Dairy,426,2025-04-13,2025-04-13,383,0,0,0,2025,5,4,Sunday,May,18,TRUE,2556.0
FAP46203402,2025-05-04,789203,25891402,AM Curd 100,Dairy,250,2025-04-13,2025-04-13,250,1,1,1,2025,5,4,Sunday,May,18,TRUE,1500.0
FAP47101602,2025-05-04,789101,25891402,AM Curd 100,Dairy,246,2025-04-13,2025-04-13,246,1,1,1,2025,5,4,Sunday,May,18,TRUE,1476.0
FAP46603503,2025-05-04,789603,25891201,AM Butter 100,Dairy,381,2025-04-13,2025-04-13,381,1,1,1,2025,5,4,Sunday,May,18,TRUE,1219.2
FAP46121302,2025-05-04,789121,25891201,AM Butter 100,Dairy,212,2025-04-13,2025-04-13,212,1,0,0,2025,5,4,Sunday,May,18,TRUE,678.4000000000001
FAP48121201,2025-05-04,789121,25891201,AM Butter 100,Dairy,354,2025-04-13,2025-04-13,354,1,0,0,2025,5,4,Sunday,May,18,TRUE,1132.8
FAP48122503,2025-05-04,789122,25891201,AM Butter 100,Dairy,489,2025-04-13,2025-04-13,489,1,0,0,2025,5,4,Sunday,May,18,TRUE,1564.8000000000002
FAP46601403,2025-05-04,789601,25891201,AM Butter 100,Dairy,346,2025-04-13,2025-04-13,346,1,1,1,2025,5,4,Sunday,May,18,TRUE,1107.2
FAP48621603,2025-05-04,789621,25891201,AM Butter 100,Dairy,171,2025-04-13,2025-04-13,171,1,1,1,2025,5,4,Sunday,May,18,TRUE,547.2
FAP47420201,2025-05-04,789420,25891201,AM Butter 100,Dairy,367,2025-04-13,2025-04-13,367,1,0,0,2025,5,4,Sunday,May,18,TRUE,1174.4
FAP47402201,2025-05-04,789402,25891201,AM Butter 100,Dairy,110,2025-04-13,2025-04-13,104,0,0,0,2025,5,4,Sunday,May,18,TRUE,352.0
FAP47421201,2025-05-04,789421,25891201,AM Butter 100,Dairy,212,2025-04-13,2025-04-13,212,1,0,0,2025,5,4,Sunday,May,18,TRUE,678.4000000000001
FAP46721603,2025-05-04,789721,25891201,AM Butter 100,Dairy,416,2025-04-13,2025-04-13,416,1,1,1,2025,5,4,Sunday,May,18,TRUE,1331.2
FAP47721201,2025-05-04,789721,25891201,AM Butter 100,Dairy,419,2025-04-13,2025-04-13,419,1,1,1,2025,5,4,Sunday,May,18,TRUE,1340.8000000000002
FAP46403303,2025-05-04,789403,25891201,AM Butter 100,Dairy,217,2025-04-13,2025-04-13,217,1,1,1,2025,5,4,Sunday,May,18,TRUE,694.4000000000001
FAP46103601,2025-05-04,789103,25891201,AM Butter 100,Dairy,115,2025-04-13,2025-04-13,109,0,1,0,2025,5,4,Sunday,May,18,TRUE,368.0
FAP48501201,2025-05-04,789501,25891201,AM Butter 100,Dairy,196,2025-04-13,2025-04-13,196,1,1,1,2025,5,4,Sunday,May,18,TRUE,627.2
FAP46220402,2025-05-04,789220,25891201,AM Butter 100,Dairy,342,2025-04-13,2025-04-13,342,1,1,1,2025,5,4,Sunday,May,18,TRUE,1094.4
FAP46221503,2025-05-04,789221,25891201,AM Butter 100,Dairy,253,2025-04-13,2025-04-13,253,1,1,1,2025,5,4,Sunday,May,18,TRUE,809.6
